Start 1h:3m:33s, Update intervall 5 ms
Time [s], Button-press [], Acceleration_x [m/s^2], Acceleration_y [m/s^2], Acceleration_z [m/s^2], Angular-velocity_x [Deg/s], Angular-velocity_y [Deg/s], Angular-velocity_z [Deg/s], Quaternion_w [], Quaternion_x [], Quaternion_y [], Quaternion_z [], Euler-yaw [Deg], Euler-roll [Deg], Euler-pitch [Deg]
109.750,          ,   8.74,   0.16,   3.44,     0.50,    12.94,    -0.56,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.755,          ,   8.74,   0.16,   3.44,     1.06,     7.12,    -0.75,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.760,          ,   8.92,   0.21,   3.78,     1.06,     7.12,    -0.75,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.765,          ,   8.97,   0.11,   3.81,     1.75,     5.00,    -0.94,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.770,          ,   8.97,   0.11,   3.81,     1.75,     5.00,    -0.94,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.775,          ,   8.86,   0.16,   3.73,     2.81,     5.44,    -0.06,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.785,          ,   8.86,   0.16,   3.73,     2.81,     5.44,    -0.06,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.790,          ,   8.85,   0.20,   3.68,     3.31,     2.38,     0.56,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.795,          ,   8.85,   0.20,   3.68,     3.25,    -2.25,     0.81,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.800,          ,   8.79,   0.08,   3.90,     3.25,    -2.25,     0.81,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.820,          ,   8.79,   0.08,   3.90,     5.00,    -4.56,     1.00,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.825,          ,   8.90,   0.09,   3.95,     5.44,    -3.94,     0.31,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.830,          ,   8.95,   0.08,   3.76,     5.44,    -3.94,     0.31,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.835,          ,   8.95,   0.06,   3.71,     3.94,    -4.62,     0.31,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.840,          ,   8.95,   0.06,   3.71,     3.94,    -4.62,     0.31,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.850,          ,   8.87,   0.07,   3.76,     2.81,    -4.81,     0.62,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.855,          ,   8.87,   0.07,   3.76,     2.81,    -4.81,     0.62,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.860,          ,   8.77,   0.10,   3.72,     2.06,    -3.75,     1.19,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.865,          ,   8.77,   0.10,   3.72,     2.06,    -3.75,     1.19,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.870,          ,   8.87,   0.14,   3.68,     1.44,    -2.38,     1.44,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.875,          ,   8.82,   0.27,   3.62,     1.31,    -2.50,     1.44,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.880,          ,   8.82,   0.27,   3.62,     1.31,    -2.50,     1.44,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.885,          ,   8.74,   0.27,   3.65,     1.31,    -1.56,     1.44,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.890,          ,   8.74,   0.27,   3.65,     1.31,    -1.56,     1.44,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.900,          ,   8.79,   0.22,   3.92,     0.69,    -2.31,     0.69,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.905,          ,   8.79,   0.22,   3.92,     0.69,    -2.31,     0.69,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.925,          ,   8.79,   0.16,   4.07,    -0.31,    -3.19,    -0.12,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.930,          ,   9.13,   0.23,   3.72,    -2.06,    -6.75,    -0.69,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.935,          ,   9.13,   0.23,   3.72,     1.50,    -5.38,     0.56,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.940,          ,   9.21,   0.35,   3.30,     1.50,    -5.38,     0.56,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.945,          ,   8.47,   0.33,   2.80,     6.75,     0.81,     1.88,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.950,          ,   8.47,   0.33,   2.80,     6.75,     0.81,     1.88,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.960,          ,   8.31,   0.15,   3.24,     9.44,     2.50,     0.81,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.965,          ,   8.31,   0.15,   3.24,     9.44,     2.50,     0.81,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.970,          ,   8.34,   0.00,   3.89,     5.81,    -3.50,    -1.00,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.975,          ,   8.69,   0.00,   4.35,    -1.56,   -12.06,    -2.06,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.980,          ,   8.69,   0.00,   4.35,    -1.56,   -12.06,    -2.06,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.985,          ,   9.09,   0.29,   3.71,    -4.12,   -11.94,    -1.12,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.990,          ,   9.09,   0.29,   3.71,    -4.12,   -11.94,    -1.12,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.000,          ,   8.90,   0.32,   3.53,    -1.00,    -3.38,     0.50,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.005,          ,   8.90,   0.32,   3.53,    -1.00,    -3.38,     0.50,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.010,          ,   8.94,   0.37,   3.55,     2.44,    -0.81,     1.00,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.030,          ,   8.94,   0.37,   3.55,     4.75,    -2.25,     1.25,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.035,          ,   8.78,   0.27,   3.51,     5.56,    -4.44,     1.38,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.040,          ,   8.82,   0.22,   3.58,     5.56,    -4.44,     1.38,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.045,          ,   8.82,   0.22,   3.58,     3.44,    -6.69,     1.50,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.050,          ,   8.86,   0.17,   3.66,     3.44,    -6.69,     1.50,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.055,          ,   8.94,   0.20,   3.62,     1.44,    -6.69,     2.00,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.060,          ,   8.94,   0.20,   3.62,     1.44,    -6.69,     2.00,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.065,          ,   9.11,   0.22,   3.55,     0.31,    -5.75,     1.88,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.070,          ,   9.11,   0.22,   3.55,     0.31,    -5.75,     1.88,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.075,          ,   9.21,   0.21,   3.57,     0.50,    -4.19,     1.75,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.080,          ,   9.21,   0.21,   3.57,     0.50,    -4.19,     1.75,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.090,          ,   9.12,   0.18,   3.64,     1.50,    -2.31,     1.81,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.095,          ,   9.12,   0.18,   3.64,     1.94,    -2.19,     1.88,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.100,          ,   9.06,   0.20,   3.71,     1.94,    -2.19,     1.88,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.105,          ,   9.06,   0.20,   3.71,     1.38,    -2.69,     1.81,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.110,          ,   8.86,   0.26,   3.72,     1.38,    -2.69,     1.81,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.130,          ,   9.01,   0.29,   3.80,    -0.19,    -3.88,     1.69,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.135,          ,   9.06,   0.32,   3.41,    -2.44,    -7.00,     1.50,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.140,          ,   9.06,   0.32,   3.41,    -2.44,    -7.00,     1.50,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.145,          ,   9.13,   0.19,   3.73,    -2.69,    -5.62,     1.50,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.150,          ,   9.13,   0.19,   3.73,    -2.69,    -5.62,     1.50,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.160,          ,   9.19,   0.20,   3.63,    -2.75,    -1.62,     1.31,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.165,          ,   9.19,   0.20,   3.63,    -2.75,    -1.62,     1.31,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.170,          ,   9.36,   0.11,   3.71,    -2.25,     0.44,     0.25,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.175,          ,   9.03,   0.07,   3.70,    -1.19,     3.31,    -0.50,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.180,          ,   9.03,   0.07,   3.70,    -1.19,     3.31,    -0.50,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.185,          ,   8.87,   0.09,   3.57,    -0.31,     7.88,    -0.56,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.190,          ,   8.87,   0.09,   3.57,    -0.31,     7.88,    -0.56,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.195,          ,   8.76,   0.07,   3.55,     0.00,     8.56,    -0.69,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.205,          ,   8.76,   0.07,   3.55,     0.00,     8.56,    -0.69,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.210,          ,   8.71,   0.16,   3.55,    -0.31,     5.69,    -0.81,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
110.215,          ,   8.71,   0.16,   3.55,    -0.31,     5.69,    -0.81,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.235,          ,   8.70,   0.18,   3.45,    -1.12,     2.50,    -0.94,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.240,          ,   8.72,   0.26,   3.48,    -1.50,    -3.94,    -0.38,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.245,          ,   8.83,   0.20,   3.67,    -1.69,    -6.38,     0.06,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.250,          ,   8.83,   0.20,   3.67,    -1.69,    -6.38,     0.06,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.260,          ,   8.91,   0.21,   3.61,    -1.31,    -4.50,     0.81,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.265,          ,   8.91,   0.21,   3.61,    -1.31,    -4.50,     0.81,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.270,          ,   9.04,   0.20,   3.60,    -0.88,    -1.56,     1.38,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.275,          ,   9.04,   0.20,   3.60,    -0.69,     0.50,     1.62,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.280,          ,   9.17,   0.20,   3.67,    -0.69,     0.50,     1.62,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.285,          ,   9.22,   0.17,   3.75,    -0.38,     2.31,     1.38,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.290,          ,   9.22,   0.17,   3.75,    -0.38,     2.31,     1.38,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.295,          ,   8.99,   0.11,   3.73,     0.06,     5.56,     1.31,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.305,          ,   8.99,   0.11,   3.73,     0.06,     5.56,     1.31,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.310,          ,   8.87,   0.09,   3.84,    -0.25,     5.62,     0.62,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.315,          ,   8.87,   0.09,   3.84,    -0.25,     5.62,     0.62,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.320,          ,   8.75,   0.18,   3.82,    -1.75,     4.81,     0.00,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.340,          ,   8.77,   0.20,   3.73,    -4.56,     1.94,    -0.38,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.345,          ,   8.96,   0.18,   3.45,    -2.12,    -1.19,     2.69,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.350,          ,   9.02,   0.31,   3.13,    -2.12,    -1.19,     2.69,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.355,          ,   8.86,   0.46,   2.74,     5.00,     4.62,     4.75,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.360,          ,   8.86,   0.46,   2.74,     5.00,     4.62,     4.75,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.365,          ,   8.49,   0.26,   2.67,     8.38,     7.75,     4.12,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.370,          ,   8.49,   0.26,   2.67,     8.38,     7.75,     4.12,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.375,          ,   8.62,   0.03,   3.82,     6.38,     1.69,     1.81,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.385,          ,   8.62,   0.03,   3.82,     0.44,    -6.00,    -0.38,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.390,          ,   9.06,  -0.10,   4.28,     0.44,    -6.00,    -0.38,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.395,          ,   9.47,  -0.14,   4.23,    -3.75,   -14.19,    -1.94,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.400,          ,   9.47,  -0.14,   4.23,    -3.75,   -14.19,    -1.94,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.405,          ,   9.39,   0.01,   3.73,    -1.44,    -9.44,    -0.69,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.410,          ,   9.39,   0.01,   3.73,    -1.44,    -9.44,    -0.69,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.415,          ,   9.13,   0.11,   3.57,     2.75,    -3.25,     0.56,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.420,          ,   9.13,   0.11,   3.57,     2.75,    -3.25,     0.56,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.440,          ,   9.09,   0.24,   3.59,     6.12,    -3.00,     0.94,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.445,          ,   9.12,   0.40,   3.51,     7.38,    -4.25,     0.19,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.450,          ,   9.12,   0.40,   3.51,     7.38,    -4.25,     0.19,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.455,          ,   8.90,   0.32,   3.53,     4.56,    -6.62,     0.19,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.460,          ,   8.90,   0.32,   3.53,     4.56,    -6.62,     0.19,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.470,          ,   8.90,   0.33,   3.45,     1.50,    -9.19,     0.56,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.475,          ,   8.90,   0.33,   3.45,    -0.88,   -11.88,     0.81,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.480,          ,   8.92,   0.27,   3.42,    -0.88,   -11.88,     0.81,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.485,          ,   8.89,   0.19,   3.53,    -1.69,   -11.19,     1.25,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.490,          ,   8.89,   0.19,   3.53,    -1.69,   -11.19,     1.25,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.495,          ,   9.16,   0.17,   3.54,    -0.81,    -6.50,     1.50,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.500,          ,   9.16,   0.17,   3.54,    -0.81,    -6.50,     1.50,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.510,          ,   9.24,   0.26,   3.56,     0.25,    -3.44,     1.19,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.515,          ,   9.24,   0.26,   3.56,     0.25,    -3.44,     1.19,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.520,          ,   9.36,   0.31,   3.48,     0.12,    -1.62,     0.75,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.525,          ,   9.15,   0.24,   3.60,    -0.88,    -1.81,     0.25,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.545,          ,   9.15,   0.24,   3.60,    -0.88,    -1.81,     0.25,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.550,          ,   9.01,   0.29,   3.35,    -2.94,    -6.75,    -0.62,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.555,          ,   9.04,   0.31,   3.26,    -3.06,    -4.56,    -1.19,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.565,          ,   9.04,   0.31,   3.26,    -3.06,    -4.56,    -1.19,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.570,          ,   9.23,   0.24,   3.31,    -3.25,    -1.88,    -1.38,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.575,          ,   9.23,   0.24,   3.31,    -3.25,    -0.19,    -1.69,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.580,          ,   9.12,   0.26,   3.33,    -3.25,    -0.19,    -1.69,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.585,          ,   9.08,   0.24,   3.38,    -2.44,     0.00,    -1.62,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.590,          ,   9.08,   0.24,   3.38,    -2.44,     0.00,    -1.62,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.595,          ,   9.02,   0.19,   3.36,    -1.31,    -0.31,    -2.00,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.600,          ,   9.02,   0.19,   3.36,    -1.31,    -0.31,    -2.00,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.610,          ,   8.79,   0.12,   3.41,    -0.56,    -0.19,    -1.69,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.615,          ,   8.79,   0.12,   3.41,    -0.56,    -0.19,    -1.69,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.620,          ,   8.83,   0.11,   3.36,    -0.62,    -0.94,    -1.31,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.625,          ,   8.83,   0.11,   3.36,    -0.56,    -1.62,    -0.69,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.645,          ,   8.86,   0.10,   3.42,    -0.56,    -1.62,    -0.69,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.650,          ,   9.09,   0.05,   3.48,    -0.12,    -2.75,    -0.38,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.655,          ,   9.05,   0.10,   3.33,    -0.12,    -2.81,    -0.38,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.665,          ,   9.05,   0.10,   3.33,    -0.12,    -2.81,    -0.38,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.670,          ,   9.07,   0.10,   3.39,    -0.25,    -4.25,    -0.50,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.675,          ,   9.15,   0.13,   3.28,    -1.06,    -5.44,    -0.12,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.680,          ,   9.15,   0.13,   3.28,    -1.06,    -5.44,    -0.12,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.685,          ,   9.19,   0.22,   3.29,    -1.88,    -5.31,     0.25,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.690,          ,   9.19,   0.22,   3.29,    -1.88,    -5.31,     0.25,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.695,          ,   9.16,   0.21,   3.40,    -2.31,    -4.75,     0.69,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.700,          ,   9.16,   0.21,   3.40,    -2.31,    -4.75,     0.69,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.710,          ,   9.05,   0.22,   3.42,    -1.94,    -3.69,     0.75,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.715,          ,   9.05,   0.22,   3.42,    -1.75,    -4.12,     0.44,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.720,          ,   8.90,   0.20,   3.45,    -1.75,    -4.12,     0.44,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.725,          ,   8.90,   0.20,   3.45,    -2.81,    -6.00,    -0.25,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.730,          ,   9.00,   0.21,   3.56,    -2.81,    -6.00,    -0.25,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.750,          ,   9.10,   0.20,   3.50,    -4.69,    -7.50,    -0.81,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.755,          ,   9.17,   0.17,   3.46,    -2.19,    -8.06,     0.81,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.760,          ,   9.23,   0.37,   2.91,    -2.19,    -8.06,     0.81,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.765,          ,   9.08,   0.56,   2.52,     4.00,    -1.00,     2.31,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.770,          ,   9.08,   0.56,   2.52,     4.00,    -1.00,     2.31,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.775,          ,   8.87,   0.32,   2.48,     7.94,     7.81,     2.12,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.780,          ,   8.87,   0.32,   2.48,     6.62,     6.44,     1.00,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.790,          ,   8.82,   0.26,   3.09,     6.62,     6.44,     1.00,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.795,          ,   9.12,  -0.01,   4.12,     1.50,     0.94,    -0.31,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.800,          ,   9.12,  -0.01,   4.12,     1.50,     0.94,    -0.31,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.805,          ,   9.36,   0.00,   3.96,    -3.94,    -6.06,    -1.38,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.810,          ,   9.36,   0.00,   3.96,    -3.94,    -6.06,    -1.38,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.815,          ,   9.30,   0.17,   3.40,    -4.50,    -3.56,    -0.69,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
110.820,          ,   9.30,   0.17,   3.40,    -4.50,    -3.56,    -0.69,  0.67,  0.35, -0.44,  0.49,  287.19,   68.19,   -4.94
