Start 1h:14m:37s, Update intervall 5 ms
Time [s], Button-press [], Acceleration_x [m/s^2], Acceleration_y [m/s^2], Acceleration_z [m/s^2], Angular-velocity_x [Deg/s], Angular-velocity_y [Deg/s], Angular-velocity_z [Deg/s], Quaternion_w [], Quaternion_x [], Quaternion_y [], Quaternion_z [], Euler-yaw [Deg], Euler-roll [Deg], Euler-pitch [Deg]
111.660,          ,  11.02,  -0.90,   0.27,   -82.69,    40.19,   -20.06, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.665,          ,  11.07,  -0.85,   0.15,   -84.06,    53.44,   -19.81, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.675,          ,  11.07,  -0.85,   0.15,   -84.06,    53.44,   -19.81, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.680,          ,  10.64,  -0.79,   0.65,   -84.56,    55.88,   -19.56, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.700,          ,  10.64,  -0.79,   0.65,   -84.56,    55.88,   -19.56, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.705,          ,  10.52,  -0.63,   0.31,   -77.44,    56.06,   -20.50, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.710,          ,  10.40,  -0.61,   0.09,   -73.19,    53.25,   -22.62, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.715,          ,  10.40,  -0.61,   0.09,   -73.19,    53.25,   -22.62, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.720,          ,  10.22,  -0.63,   0.17,   -67.62,    42.88,   -25.69, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.725,          ,  10.22,  -0.63,   0.17,   -60.88,    27.06,   -29.19, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.730,          ,   9.97,  -0.53,   1.15,   -60.88,    27.06,   -29.19, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.735,          ,   9.97,  -0.53,   1.15,   -55.88,    11.31,   -32.31, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.745,          ,  10.00,  -0.41,   1.43,   -55.88,    11.31,   -32.31, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.750,          ,  10.05,  -0.31,   1.64,   -52.88,    -2.62,   -33.81, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.755,          ,  10.05,  -0.31,   1.64,   -52.88,    -2.62,   -33.81, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.760,          ,  10.11,  -0.29,   1.89,   -52.00,   -14.50,   -33.62, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.765,          ,  10.11,  -0.29,   1.89,   -52.00,   -14.50,   -33.62, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.770,          ,  10.69,  -0.23,   2.13,   -52.81,   -20.81,   -32.19, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.775,          ,  10.69,  -0.23,   2.13,   -52.81,   -20.81,   -32.19, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.780,          ,  10.63,  -0.28,   2.03,   -55.75,   -19.62,   -29.44, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.800,          ,  10.63,  -0.28,   2.03,   -55.75,   -19.62,   -29.44, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.805,          ,  10.14,  -0.33,   1.70,   -59.81,   -13.38,   -22.88, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.810,          ,   9.74,  -0.22,   1.31,   -60.88,   -11.31,   -20.06, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.815,          ,   9.74,  -0.22,   1.31,   -60.88,   -11.31,   -20.06, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.820,          ,   9.62,  -0.14,   1.01,   -62.19,   -10.00,   -17.81, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.825,          ,   9.62,  -0.14,   1.01,   -62.19,   -10.00,   -17.81, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.830,          ,   9.42,  -0.08,   0.77,   -64.00,    -9.69,   -15.75, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.835,          ,   9.42,  -0.08,   0.77,   -65.62,   -11.81,   -14.44, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.840,          ,   9.22,   0.00,   0.72,   -65.62,   -11.81,   -14.44, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.845,          ,   9.22,   0.00,   0.72,   -67.31,   -16.19,   -14.00, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.850,          ,   8.83,   0.02,   0.90,   -67.31,   -16.19,   -14.00, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.855,          ,   8.92,   0.02,   1.00,   -69.25,   -19.81,   -14.06, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.860,          ,   8.92,   0.02,   1.00,   -69.25,   -19.81,   -14.06, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.865,          ,   8.94,   0.15,   0.98,   -71.38,   -18.25,   -14.25, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.875,          ,   8.94,   0.15,   0.98,   -71.38,   -18.25,   -14.25, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.880,          ,   8.92,   0.40,   1.03,   -72.12,   -16.44,   -14.31, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.900,          ,   8.92,   0.40,   1.03,   -72.12,   -16.44,   -14.31, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.905,          ,   9.02,   0.78,   0.78,   -73.12,    -2.31,   -15.81, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.910,          ,   9.06,   0.86,   0.85,   -73.88,    -0.81,   -16.62, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.915,          ,   9.06,   0.86,   0.85,   -73.88,    -0.81,   -16.62, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.920,          ,   9.04,   0.88,   0.91,   -74.69,    -0.88,   -17.38, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.925,          ,   9.04,   0.88,   0.91,   -74.69,    -0.88,   -17.38, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.930,          ,   9.24,   0.95,   0.74,   -74.88,    -0.81,   -18.38, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.935,          ,   9.24,   0.95,   0.74,   -74.94,    -0.12,   -19.50, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.940,          ,   9.26,   0.93,   0.58,   -74.94,    -0.12,   -19.50, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.945,          ,   9.26,   0.93,   0.58,   -74.88,    -1.44,   -20.38, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.950,          ,   9.22,   0.91,   0.49,   -74.88,    -1.44,   -20.38, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.955,          ,   9.22,   0.91,   0.49,   -76.06,    -4.69,   -20.50, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.960,          ,   9.24,   0.84,   0.48,   -76.06,    -4.69,   -20.50, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.965,          ,   9.24,   0.84,   0.48,   -77.38,    -7.44,   -20.62, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.970,          ,   9.21,   0.76,   0.43,   -77.38,    -7.44,   -20.62, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.975,          ,   9.21,   0.76,   0.43,   -77.56,   -10.75,   -20.88, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
111.995,          ,   9.23,   0.77,   0.50,   -77.56,   -10.75,   -20.88, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.000,          ,   9.37,   0.86,   0.71,   -77.19,   -13.31,   -21.31, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.005,          ,   9.58,   0.90,   0.73,   -77.81,   -11.81,   -21.44, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.010,          ,   9.58,   0.90,   0.73,   -77.81,   -11.81,   -21.44, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.015,          ,   9.75,   0.98,   0.75,   -78.81,    -9.00,   -21.38, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.020,          ,   9.75,   0.98,   0.75,   -78.81,    -9.00,   -21.38, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.030,          ,   9.82,   1.07,   0.71,   -79.75,    -5.12,   -21.31, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.035,          ,   9.82,   1.07,   0.71,   -79.75,    -5.12,   -21.31, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.040,          ,   9.75,   1.13,   0.76,   -80.25,    -2.44,   -21.25, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.045,          ,   9.75,   1.13,   0.76,   -79.56,    -1.69,   -21.06, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.050,          ,   9.71,   1.14,   0.76,   -79.56,    -1.69,   -21.06, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.055,          ,   9.71,   1.14,   0.76,   -79.56,    -1.69,   -21.06, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.060,          ,   9.80,   1.11,   0.71,   -77.81,    -0.88,   -21.50, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.065,          ,   9.80,   1.11,   0.71,   -77.81,    -0.88,   -21.50, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.070,          ,   9.85,   1.07,   0.68,   -74.69,     0.81,   -22.19, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.075,          ,   9.85,   1.07,   0.68,   -70.38,     0.19,   -24.12, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.095,          ,  10.00,   0.83,   0.68,   -70.38,     0.19,   -24.12, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.100,          ,   9.93,   0.82,   0.87,   -61.06,    -4.62,   -28.00, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.105,          ,   9.93,   0.89,   1.02,   -57.25,   -10.81,   -29.38, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.110,          ,   9.93,   0.89,   1.02,   -57.25,   -10.81,   -29.38, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.115,          ,  10.25,   0.91,   1.47,   -55.19,   -16.12,   -30.38, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.120,          ,  10.25,   0.91,   1.47,   -55.19,   -16.12,   -30.38, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.130,          ,  10.30,   1.02,   1.60,   -54.50,   -20.88,   -30.88, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.135,          ,  10.30,   1.02,   1.60,   -54.50,   -20.88,   -30.88, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.140,          ,  10.39,   1.16,   1.85,   -54.50,   -27.31,   -30.19, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.145,          ,  10.39,   1.16,   1.85,   -54.50,   -27.31,   -30.19, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.150,          ,  10.85,   1.27,   2.02,   -54.81,   -26.44,   -28.25, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.155,          ,  10.85,   1.27,   2.02,   -54.81,   -26.44,   -28.25, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.160,          ,  10.90,   1.74,   1.29,   -54.75,    -8.19,   -25.19, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.165,          ,  10.90,   1.74,   1.29,   -54.75,    -8.19,   -25.19, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.170,          ,   9.77,   1.86,   1.29,   -53.31,    -0.12,   -23.25, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.175,          ,   9.77,   1.86,   1.29,   -53.44,   -14.06,   -22.38, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.195,          ,   9.82,   1.96,   1.73,   -53.44,   -14.06,   -22.38, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.200,          ,   9.78,   2.15,   1.92,   -54.19,   -13.69,   -20.31, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.205,          ,   9.98,   2.17,   1.74,   -53.25,   -18.88,   -18.56, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.210,          ,   9.98,   2.17,   1.74,   -53.25,   -18.88,   -18.56, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.220,          ,   9.91,   2.21,   1.33,   -50.56,   -14.12,   -16.31, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.225,          ,   9.91,   2.21,   1.33,   -50.56,   -14.12,   -16.31, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.230,          ,   9.69,   2.11,   1.12,   -46.75,   -12.25,   -14.75, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.235,          ,   9.69,   2.11,   1.12,   -42.69,   -10.94,   -13.38, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.240,          ,   9.67,   1.76,   1.18,   -42.69,   -10.94,   -13.38, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.245,          ,   9.67,   1.76,   1.18,   -38.94,    -3.81,   -12.12, -0.70,  0.30,  0.60,  0.25,   39.12,   80.75,   48.44
112.250,          ,   9.67,   1.76,   1.18,   -38.94,    -3.81,   -12.12, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.255,          ,   9.67,   1.68,   1.05,   -38.94,    -3.81,   -12.12, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.260,          ,   9.58,   1.60,   0.80,   -36.94,     3.19,   -10.50, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.265,          ,   9.58,   1.60,   0.80,   -36.94,     3.19,   -10.50, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.270,          ,   9.39,   1.47,   0.62,   -36.69,     5.75,    -8.75, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.275,          ,   9.39,   1.47,   0.62,   -36.69,     5.75,    -8.75, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.290,          ,   8.99,   1.39,   0.41,   -37.62,     3.31,    -6.81, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.300,          ,   9.23,   1.53,   0.57,   -38.06,    -4.62,    -2.69, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.305,          ,   9.23,   1.53,   0.57,   -38.06,    -4.62,    -2.69, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.310,          ,   9.27,   1.48,   0.64,   -37.12,    -3.94,    -0.50, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.315,          ,   9.27,   1.48,   0.64,   -37.12,    -3.94,    -0.50, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.320,          ,   9.11,   1.38,   0.63,   -35.69,    -0.31,     1.75, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.325,          ,   9.11,   1.38,   0.63,   -34.56,     4.25,     3.69, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.330,          ,   9.05,   1.31,   0.43,   -34.56,     4.25,     3.69, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.335,          ,   9.05,   1.31,   0.43,   -33.31,     5.62,     4.69, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.340,          ,   9.01,   1.29,   0.38,   -33.31,     5.62,     4.69, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.345,          ,   8.83,   1.41,   0.42,   -30.56,     2.69,     4.88, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.350,          ,   8.83,   1.41,   0.42,   -30.56,     2.69,     4.88, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.355,          ,   8.73,   1.67,   0.73,   -28.00,    -5.25,     4.75, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.360,          ,   8.73,   1.67,   0.73,   -28.00,    -5.25,     4.75, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.365,          ,   8.98,   1.67,   0.72,   -26.25,   -10.50,     5.00, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.385,          ,   8.98,   1.67,   0.72,   -26.25,   -10.50,     5.00, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.390,          ,   9.05,   1.76,   0.81,   -22.44,   -11.88,     5.50, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.400,          ,   9.82,   1.58,   0.88,   -20.31,   -20.00,     5.81, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.405,          ,   9.82,   1.58,   0.88,   -20.31,   -20.00,     5.81, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.410,          ,  10.20,   1.38,   0.71,   -18.25,   -16.00,     6.12, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.415,          ,  10.20,   1.38,   0.71,   -18.25,   -16.00,     6.12, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.420,          ,  10.16,   1.28,   0.72,   -15.19,   -13.44,     6.75, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.425,          ,  10.16,   1.28,   0.72,   -11.50,   -17.06,     7.81, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.430,          ,  10.16,   1.18,   1.19,   -11.50,   -17.06,     7.81, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.435,          ,  10.46,   1.27,   1.30,    -7.62,   -17.56,     8.56, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.440,          ,  10.46,   1.27,   1.30,    -7.62,   -17.56,     8.56, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.450,          ,  10.56,   1.41,   1.26,    -5.19,   -12.06,     9.44, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.455,          ,  10.56,   1.41,   1.26,    -5.19,   -12.06,     9.44, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.460,          ,  10.32,   1.60,   1.34,    -3.88,    -9.56,    10.38, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.465,          ,  10.32,   1.60,   1.34,    -3.88,    -9.56,    10.38, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.470,          ,  10.07,   1.88,   1.67,    -3.12,   -11.88,    11.94, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.490,          ,  10.07,   1.88,   1.67,    -3.12,   -11.56,    13.12, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.495,          ,   9.91,   1.93,   1.78,    -3.00,    -6.81,    14.00, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.500,          ,   9.76,   1.85,   1.70,    -2.19,    -3.94,    14.88, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.505,          ,   9.76,   1.85,   1.70,    -2.19,    -3.94,    14.88, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.510,          ,   9.87,   1.70,   1.52,    -0.75,    -3.50,    16.44, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.515,          ,   9.87,   1.70,   1.52,    -0.75,    -3.50,    16.44, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.520,          ,   9.76,   1.59,   1.48,     1.00,    -1.62,    17.94, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.525,          ,   9.76,   1.59,   1.48,     3.06,    -0.75,    19.06, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.530,          ,   9.53,   1.49,   1.49,     3.06,    -0.75,    19.06, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.535,          ,   9.33,   1.52,   1.55,     5.38,    -2.94,    19.44, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.540,          ,   9.33,   1.52,   1.55,     5.38,    -2.94,    19.44, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.545,          ,   9.31,   1.69,   1.67,     6.88,    -6.00,    19.75, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.550,          ,   9.31,   1.69,   1.67,     6.88,    -6.00,    19.75, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.555,          ,   9.33,   1.80,   1.72,     8.62,    -7.12,    20.31, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.565,          ,   9.33,   1.80,   1.72,     8.62,    -7.12,    20.31, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.570,          ,   9.33,   1.93,   1.81,     9.38,    -5.75,    20.12, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.585,          ,   9.33,   1.93,   1.81,     8.94,    -3.25,    19.75, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.595,          ,   9.46,   2.03,   1.88,     7.69,     3.69,    19.38, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.600,          ,   9.38,   1.96,   1.67,     6.50,     9.75,    19.19, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.605,          ,   9.38,   1.96,   1.67,     6.50,     9.75,    19.19, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.610,          ,   9.36,   1.94,   1.53,     5.56,    12.19,    19.06, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.615,          ,   9.36,   1.94,   1.53,     5.56,    12.19,    19.06, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.620,          ,   9.34,   1.88,   1.36,     5.69,    14.94,    18.62, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.625,          ,   9.34,   1.88,   1.36,     5.81,    14.50,    17.75, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.630,          ,   8.98,   1.82,   1.11,     5.81,    14.50,    17.75, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.635,          ,   9.13,   1.70,   0.97,     4.62,     7.50,    16.44, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.640,          ,   9.13,   1.70,   0.97,     4.62,     7.50,    16.44, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.645,          ,   9.36,   1.66,   0.83,     3.06,    -1.88,    14.56, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.650,          ,   9.36,   1.66,   0.83,     3.06,    -1.88,    14.56, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.660,          ,   9.40,   1.68,   0.68,     2.31,   -14.31,    13.00, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.665,          ,   9.40,   1.68,   0.68,     2.31,   -14.31,    13.00, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.670,          ,  10.46,   1.41,   0.27,     2.62,   -24.25,    11.88, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.685,          ,  10.46,   1.41,   0.27,     2.75,   -19.06,    11.25, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.695,          ,  10.48,   0.99,  -0.26,     0.12,   -23.19,     9.44, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.700,          ,  10.89,   0.86,  -0.05,     0.12,   -23.19,     9.44, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.705,          ,  10.89,   0.86,  -0.05,     0.12,   -23.19,     9.44, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
112.710,          ,  11.31,   0.83,   0.60,    -0.44,    -7.31,     9.81, -0.41,  0.52,  0.42,  0.62,  113.12,   81.81,  -44.12
